"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-16",,"49","30","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-17",,"43","21","29"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-18",,"55","22","32"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-19",,"64","30","40"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-20",,"73","40","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-21",,"42","31","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-22",,"52","28","38"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-23",,"46","28","35"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-24",,"44","21","29"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-25",,"50","29","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-26",,"49","31","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-27",,"51","33","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-28",,"57","33","40"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-29",,"70","34","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-30",,"42","23","25"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-03-31",,"43","21","34"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-01",,"54","26","44"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-02",,"75","32","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-03",,"74","34","47"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-04",,"77","35","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-05",,"77","44","44"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-06",,"51","36","36"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-07",,"45","30","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-08",,"66","34","49"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-09",,"66","31","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-10",,"57","31","47"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-11",,"70","31","31"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-12",,"47","26","35"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-13",,"44","27","29"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-14",,"39","28","29"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-15",,"36","28","29"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-16",,"37","28","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-17",,"51","27","40"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-18",,"63","34","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-19",,"63","27","31"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-20",,"40","25","32"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-21",,"43","21","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-22",,"55","26","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-23",,"63","30","30"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-24",,"40","30","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-25",,"58","29","41"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-26",,"57","40","43"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-27",,"53","34","44"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-28",,"64","35","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-29",,"69","40","61"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-04-30",,"77","46","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-01",,"85","46","56"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-02",,"76","47","47"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-03",,"51","33","44"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-04",,"58","40","50"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-05",,"63","38","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-06",,"61","37","47"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-07",,"70","43","50"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-08",,"73","40","41"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-09",,"53","41","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-10",,"51","37","43"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-11",,"52","36","47"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-12",,"59","36","50"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-13",,"67","37","51"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-14",,"67","42","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-15",,"71","42","52"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-16",,"72","43","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-17",,"76","43","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-18",,"82","48","65"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-19",,"87","51","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-20",,"70","48","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-21",,"70","33","34"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-22",,"45","32","36"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-23",,"48","36","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-24",,"65","43","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-25",,"70","43","59"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-26",,"70","46","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-27",,"55","45","49"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-28",,"69","47","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-29",,"73","45","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-30",,"70","36","52"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-05-31",,"74","41","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-01",,"83","47","65"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-02",,"81","50","65"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-03",,"88","54","73"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-04",,"97","66","76"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-05",,"97","57","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-06",,"93","54","63"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-07",,"76","50","61"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-08",,"79","58","62"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-09",,"80","50","64"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-10",,"92","57","67"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-11",,"89","50","60"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-12",,"76","44","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-13",,"88","55","67"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-14",,"92","55","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-15",,"100","61","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-16",,"103","60","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-17",,"86","54","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-18",,"86","50","66"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-19",,"83","55","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-20",,"89","56","60"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-21",,"69","48","61"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-22",,"81","52","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-23",,"93","61","75"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-24",,"91","57","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-25",,"88","54","65"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-26",,"78","58","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-27",,"81","64","77"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-28",,"86","55","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-29",,"85","55","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-06-30",,"91","57","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-01",,"94","61","74"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-02",,"98","63","80"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-03",,"96","63","79"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-04",,"98","64","75"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-05",,"92","63","73"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-06",,"74","55","67"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-07",,"91","59","69"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-08",,"93","59","69"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-09",,"94","56","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-10",,"84","55","65"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-11",,"89","55","67"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-12",,"96","57","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-13",,"86","63","69"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-14",,"82","55","63"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-15",,"83","55","69"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-16",,"94","55","76"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-17",,"94","63","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-18",,"99","59","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-19",,"99","59","79"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-20",,"103","73","78"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-21",,"91","62","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-22",,"93","64","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-23",,"95","63","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-24",,"94","53","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-25",,"94","53","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-26",,"96","57","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-27",,"98","61","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-28",,"101","61","77"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-29",,"85","67","69"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-30",,"89","62","73"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-07-31",,"93","63","75"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-01",,"93","61","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-02",,"93","61","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-03",,"94","70","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-04",,"77","62","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-05",,"91","62","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-06",,"89","64","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-07",,"86","61","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-08",,"90","60","75"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-09",,"97","55","62"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-10",,"77","49","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-11",,"87","55","70"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-12",,"92","59","69"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-13",,"80","51","63"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-14",,"85","53","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-15",,"94","58","72"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-16",,"95","58","71"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-17",,"99","63","68"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-18",,"90","52","52"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-19",,"53","50","52"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-20",,"57","52","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-21",,"68","48","54"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-22",,"73","54","63"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-23",,"80","49","56"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-24",,"86","50","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-25",,"73","50","56"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-26",,"73","56","60"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-27",,"82","52","59"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-28",,"76","53","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-29",,"71","46","54"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-30",,"84","50","56"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-08-31",,"88","52","61"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-01",,"86","48","54"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-02",,"75","46","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-03",,"72","52","56"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-04",,"69","45","51"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-05",,"81","47","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-06",,"90","50","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-07",,"88","48","58"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-08",,"86","47","54"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-09",,"85","54","60"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-10",,"87","54","60"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-11",,"88","60","64"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-12",,"80","50","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-13",,"83","51","60"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-14",,"77","46","56"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-15",,"77","45","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-16",,"86","53","54"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-17",,"60","32","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-18",,"78","42","62"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-19",,"90","56","59"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-20",,"62","47","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-21",,"63","35","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-22",,"73","42","54"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-23",,"83","48","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-24",,"75","40","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-25",,"74","43","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-26",,"87","46","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-27",,"87","44","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-28",,"89","45","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-29",,"77","46","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-09-30",,"62","32","43"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-01",,"71","33","45"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-02",,"76","40","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-03",,"77","40","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-04",,"82","39","48"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-05",,"85","43","55"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-06",,"87","53","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-07",,"76","46","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-08",,"64","41","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-09",,"64","41","49"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-10",,"60","35","41"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-11",,"69","37","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-12",,"37","32","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-13",,"37","32","34"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-14",,"48","34","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-15",,"48","32","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-16",,"57","37","45"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-17",,"68","35","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-18",,"75","38","43"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-19",,"70","42","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-20",,"42","35","38"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-21",,"53","34","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-22",,"70","33","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-23",,"68","37","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-24",,"60","33","36"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-25",,"65","36","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-26",,"61","42","45"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-27",,"54","33","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-28",,"59","30","35"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-29",,"61","35","57"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-30",,"72","40","40"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-10-31",,"43","32","32"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-01",,"39","24","25"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-02",,"43","21","23"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-03",,"56","23","31"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-04",,"59","31","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-05",,"70","37","41"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-06",,"71","34","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-07",,"64","37","44"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-08",,"47","26","31"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-09",,"51","20","25"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-10",,"48","25","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-11",,"51","25","37"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-12",,"46","27","32"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-13",,"61","32","59"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-14",,"61","38","41"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-15",,"64","41","53"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-16",,"68","43","46"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-17",,"48","22","27"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-18",,"41","13","21"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-19",,"40","21","36"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-20",,"54","34","36"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-21",,"52","27","30"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-22",,"56","30","40"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-23",,"65","28","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-24",,"59","28","28"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-25",,"40","17","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-26",,"52","39","49"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-27",,"61","37","39"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-28",,"53","31","47"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-29",,"62","47","49"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-11-30",,"52","30","42"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-12-01",,"55","37","52"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-12-02",,"66","43","51"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-12-03",,"71","32","33"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-12-04",,"37","28","29"
"USC00240802","BILLINGS WATER TREATMENT PLANT, MT US","2021-12-05",,"50","25","26"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-01",,"47","18","39"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-02",,"50","28","29"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-03",,"51","27","41"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-04",,"52","19","35"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-05",,"49","22","22"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-06",,"52","18","31"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-07",,"41","30","33"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-08",,"39","32","33"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-09",,"38","23","23"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-10",,"44","17","34"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-11",,"48","30","39"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-12",,"60","35","42"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-13",,"66","33","37"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-14",,"40","24","24"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-15",,"44","17","43"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-16",,"46","27","28"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-17",,"49","28","38"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-18",,"40","32","33"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-19",,"43","20","39"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-20",,"52","26","26"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-21",,"33","20","27"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-22",,"33","15","17"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-23",,"34","10","12"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-24",,"42","9","18"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-25",,"23","14","19"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-26",,"24","11","11"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-27",,"30","10","18"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-28",,"47","16","23"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-29",,"44","20","35"
"USC00240801","BILLINGS WEATHER FORECAST OFFICE, MT US","2021-01-30",,"47","22","22"
